ROUTE,LATITUDE,LONGITUDE
I 80,41.61119893,-106.2320107
I 80,41.6022173,-106.2246693
I 80,41.6018001,-106.2243233
I 80,41.60140235,-106.2239816
I 80,41.60122315,-106.2238181
I 80,41.60102525,-106.2236275
I 80,41.60086035,-106.2234601
I 80,41.6006806,-106.223267
I 80,41.60051705,-106.22308
I 80,41.60034565,-106.2228716
I 80,41.6000486,-106.2224795
I 80,41.5997964,-106.2221144
I 80,41.59965935,-106.2219003
I 80,41.59952835,-106.2216843
I 80,41.59929105,-106.2212605
I 80,41.59916185,-106.2210093
I 80,41.5990338,-106.2207431
I 80,41.5989182,-106.2204864
I 80,41.59881165,-106.2202333
I 80,41.59870685,-106.2199661
I 80,41.59861565,-106.2197174
I 80,41.59851455,-106.2194231
I 80,41.5984343,-106.2191728
I 80,41.59830205,-106.2187102
I 80,41.5981822,-106.2182153
I 80,41.5981262,-106.2179519
I 80,41.59804725,-106.2175266
I 80,41.597976,-106.2170547
I 80,41.597941,-106.2167624
I 80,41.59791065,-106.2164541
I 80,41.59788935,-106.216182
I 80,41.5978621,-106.2156593
I 80,41.5978472,-106.2149361
I 80,41.5978346,-106.2118171
I 80,41.59783815,-106.2112891
I 80,41.5978537,-106.2103454
I 80,41.59785623,-106.2098559
I 80,41.59786145,-106.208843
I 80,41.5978558,-106.2072091
I 80,41.59785685,-106.2056987
I 80,41.59784775,-106.2034109
I 80,41.59783845,-106.2028982
I 80,41.59782175,-106.2024487
I 80,41.59779505,-106.2020335
I 80,41.59777255,-106.2017883
I 80,41.5977438,-106.2015363
I 80,41.59766865,-106.2010118
I 80,41.59762935,-106.2007747
I 80,41.5975791,-106.200508
I 80,41.59752175,-106.2002427
I 80,41.5974689,-106.2000225
I 80,41.597345,-106.1995567
I 80,41.5972338,-106.1991864
I 80,41.59705905,-106.1986758
I 80,41.59690405,-106.198266
I 80,41.5967398,-106.1978709
I 80,41.5965856,-106.1975251
I 80,41.596128,-106.1965292
I 80,41.59590065,-106.1960155
I 80,41.5956049,-106.1953947
I 80,41.5944584,-106.1929213
I 80,41.5938762,-106.1916782
I 80,41.5909055,-106.1852688
I 80,41.5903087,-106.1839912
I 80,41.5899434,-106.183226
I 80,41.5897172,-106.1827722
I 80,41.5894951,-106.1823398
I 80,41.5890771,-106.1815533
I 80,41.58869655,-106.1808704
I 80,41.5880904,-106.1798156
I 80,41.5752071,-106.1576274
I 80,41.57479105,-106.1569056
I 80,41.5741046,-106.1556908
I 80,41.5732392,-106.1541962
I 80,41.5694076,-106.1475946
I 80,41.5681241,-106.1453884
I 80,41.5677118,-106.1446884
I 80,41.5674368,-106.1441933
I 80,41.5671834,-106.1436924
I 80,41.56693925,-106.1431686
I 80,41.5667114,-106.1426498
I 80,41.5665948,-106.1423705
I 80,41.56639535,-106.1418711
I 80,41.56617675,-106.1412843
I 80,41.5659526,-106.1406263
I 80,41.5657313,-106.1399044
I 80,41.565543,-106.1392196
I 80,41.56535545,-106.1384541
I 80,41.56527505,-106.1380954
I 80,41.56518805,-106.1376786
I 80,41.56511,-106.1372734
I 80,41.56505765,-106.1369758
I 80,41.5649646,-106.1363757
I 80,41.5647519,-106.1348533
I 80,41.56240385,-106.1176193
I 80,41.56215257,-106.1158218
I 80,41.56208802,-106.1153601
I 80,41.56196975,-106.1145141
I 80,41.56189515,-106.1140378
I 80,41.561835,-106.113701
I 80,41.5617605,-106.1133187
I 80,41.5616571,-106.1128253
I 80,41.5615738,-106.1124598
I 80,41.56146415,-106.1120101
I 80,41.5613535,-106.1115829
I 80,41.5612641,-106.1112614
I 80,41.5610917,-106.1106895
I 80,41.5609171,-106.1101552
I 80,41.5607109,-106.1095677
I 80,41.5605021,-106.1090133
I 80,41.5603283,-106.108578
I 80,41.5601406,-106.1081377
I 80,41.55990715,-106.107625
I 80,41.55965095,-106.1070939
I 80,41.5594268,-106.106656
I 80,41.55910215,-106.1060423
I 80,41.55855625,-106.1050305
I 80,41.55418135,-106.096864
I 80,41.5532252,-106.0950956
I 80,41.55282405,-106.0943654
I 80,41.55254235,-106.0938757
I 80,41.5522313,-106.0933678
I 80,41.55188005,-106.0928328
I 80,41.55156675,-106.0923881
I 80,41.5511396,-106.0918213
I 80,41.5508144,-106.0914191
I 80,41.5503311,-106.090857
I 80,41.54996755,-106.0904585
I 80,41.5492379,-106.0897038
I 80,41.54637535,-106.0867721
I 80,41.54585083,-106.0862362
I 80,41.54644128,-106.0868396
I 80,41.54637535,-106.0867721
I 80,41.538738,-106.0789697
I 80,41.5381754,-106.078395
I 80,41.5342918,-106.0744874
I 80,41.53091777,-106.071104
I 80,41.5302328,-106.0704172
I 80,41.5298782,-106.0700494
I 80,41.5296807,-106.0698371
I 80,41.5293855,-106.0695067
I 80,41.52909725,-106.0691692
I 80,41.52890705,-106.0689355
I 80,41.52872085,-106.0686926
I 80,41.52845015,-106.0683127
I 80,41.5282439,-106.0680037
I 80,41.5280262,-106.067657
I 80,41.52779955,-106.0672703
I 80,41.52764335,-106.0669879
I 80,41.5274528,-106.0666196
I 80,41.52731165,-106.0663306
I 80,41.5271625,-106.0660085
I 80,41.5268851,-106.0653635
I 80,41.5266669,-106.0648167
I 80,41.5259815,-106.0630296
I 80,41.5258213,-106.0626288
I 80,41.525695,-106.0623284
I 80,41.5255652,-106.0620333
I 80,41.5253254,-106.0615226
I 80,41.5251367,-106.0611502
I 80,41.52490625,-106.0607295
I 80,41.52476285,-106.0604841
I 80,41.524601,-106.0602205
I 80,41.5243758,-106.0598804
I 80,41.52410355,-106.0595028
I 80,41.52381615,-106.0591374
I 80,41.5235019,-106.0587714
I 80,41.5232354,-106.0584874
I 80,41.52298085,-106.0582366
I 80,41.5226308,-106.0579179
I 80,41.52231385,-106.0576562
I 80,41.521917,-106.0573629
I 80,41.52159015,-106.0571461
I 80,41.5212071,-106.0569191
I 80,41.52085555,-106.0567341
I 80,41.52055335,-106.0565915
I 80,41.52034965,-106.0565053
I 80,41.52013725,-106.0564233
I 80,41.5197657,-106.0562972
I 80,41.5194601,-106.0562068
I 80,41.5191293,-106.0561191
I 80,41.51543836,-106.0551958
I 80,41.51543732,-106.0551956
I 80,41.51375575,-106.0547749
I 80,41.51347398,-106.054705
I 80,41.50894645,-106.0535819
I 80,41.507735,-106.0532733
I 80,41.50723335,-106.0531329
I 80,41.5067836,-106.0529897
I 80,41.50616695,-106.0527621
I 80,41.505755,-106.052588
I 80,41.50534505,-106.0523957
I 80,41.50486135,-106.0521492
I 80,41.50437075,-106.0518818
I 80,41.50312855,-106.0511888
I 80,41.5009336,-106.0499521
I 80,41.50033985,-106.0495945
I 80,41.49992235,-106.049321
I 80,41.49954005,-106.0490461
I 80,41.49903,-106.0486538
I 80,41.49860525,-106.0483024
I 80,41.49819235,-106.0479368
I 80,41.49781715,-106.0475812
I 80,41.49741945,-106.0471775
I 80,41.49699185,-106.0467148
I 80,41.49661645,-106.0462803
I 80,41.4963539,-106.0459582
I 80,41.4961587,-106.0457095
I 80,41.49581175,-106.0452465
I 80,41.4955423,-106.0448626
I 80,41.4953595,-106.0445912
I 80,41.49514835,-106.0442646
I 80,41.49494885,-106.0439449
I 80,41.4947405,-106.0435985
I 80,41.49442475,-106.0430582
I 80,41.49276885,-106.0401858
I 80,41.4916397,-106.0382089
I 80,41.4912341,-106.0374753
I 80,41.49023975,-106.035623
I 80,41.48916235,-106.0336009
I 80,41.48472436,-106.0252406
I 80,41.48225485,-106.0205889
I 80,41.48099305,-106.0182026
I 80,41.47908579,-106.0146142
I 80,41.47960238,-106.0155861
I 80,41.4740549,-106.005151
I 80,41.46947975,-105.9965285
I 80,41.4683804,-105.9944697
I 80,41.4644581,-105.9870722
I 80,41.4632651,-105.9848444
I 80,41.4630209,-105.9844099
I 80,41.46272195,-105.9839154
I 80,41.46248495,-105.983548
I 80,41.4622568,-105.9832139
I 80,41.46207865,-105.9829657
I 80,41.46175815,-105.9825417
I 80,41.46146855,-105.9821845
I 80,41.4612457,-105.981926
I 80,41.4609827,-105.9816375
I 80,41.4606601,-105.9813001
I 80,41.45947305,-105.9801223
I 80,41.45594365,-105.9766624
I 80,41.4529175,-105.9736785
I 80,41.44814215,-105.9689884
I 80,41.44756875,-105.9684134
I 80,41.4472064,-105.968032
I 80,41.44686415,-105.9676395
I 80,41.44653745,-105.9672314
I 80,41.44621945,-105.9668047
I 80,41.4459439,-105.9664023
I 80,41.4457527,-105.9661003
I 80,41.4454847,-105.9656441
I 80,41.4452332,-105.9651756
I 80,41.4449898,-105.9646814
I 80,41.44479915,-105.9642617
I 80,41.4446357,-105.96388
I 80,41.44452195,-105.9635948
I 80,41.4443894,-105.9632348
I 80,41.4442469,-105.9628075
I 80,41.4441384,-105.9624517
I 80,41.444031,-105.9620771
I 80,41.44391975,-105.9616574
I 80,41.44382695,-105.9612752
I 80,41.44370165,-105.9607249
I 80,41.4424055,-105.9548505
I 80,41.44210755,-105.9534582
I 80,41.44199765,-105.9528921
I 80,41.44193595,-105.9525425
I 80,41.44181225,-105.9517624
I 80,41.44152065,-105.9498108
I 80,41.44099625,-105.9462175
I 80,41.44077855,-105.9447682
I 80,41.44061911,-105.9436855
I 80,41.44005955,-105.9398858
I 80,41.4390959,-105.9333122
I 80,41.43857049,-105.9297628
I 80,41.43847559,-105.9291217
I 80,41.43679045,-105.9177376
I 80,41.4354065,-105.9083352
I 80,41.43358175,-105.8959964
I 80,41.43343275,-105.8950745
I 80,41.4333762,-105.8947657
I 80,41.4332782,-105.8942752
I 80,41.4331938,-105.8938844
I 80,41.4331068,-105.8935083
I 80,41.4330225,-105.8931633
I 80,41.4328979,-105.8926855
I 80,41.43272295,-105.8920703
I 80,41.4325617,-105.8915547
I 80,41.4324525,-105.8912278
I 80,41.43234805,-105.8909299
I 80,41.43216735,-105.8904422
I 80,41.4320159,-105.8900527
I 80,41.4317869,-105.8894836
I 80,41.43118945,-105.8880374
I 80,41.4304862,-105.8863179
I 80,41.42992015,-105.8849559
I 80,41.4275832,-105.8792824
I 80,41.4270322,-105.8779545
I 80,41.41983125,-105.8604597
I 80,41.41913185,-105.8587787
I 80,41.4184995,-105.8572345
I 80,41.4162742,-105.8518337
I 80,41.41541235,-105.8497544
I 80,41.4131419,-105.8442388
I 80,41.41199565,-105.8414845
I 80,41.4117847,-105.8410064
I 80,41.41155345,-105.8405083
I 80,41.4113181,-105.840031
I 80,41.4110745,-105.8395672
I 80,41.4108162,-105.8391001
I 80,41.4105722,-105.8386851
I 80,41.41031065,-105.8382653
I 80,41.41002865,-105.8378362
I 80,41.40972065,-105.8373926
I 80,41.4094174,-105.8369754
I 80,41.40922525,-105.8367224
I 80,41.40891605,-105.8363399
I 80,41.40852735,-105.8358875
I 80,41.40817115,-105.8354951
I 80,41.40795925,-105.8352706
I 80,41.4076005,-105.8349124
I 80,41.40723795,-105.834574
I 80,41.40685705,-105.834234
I 80,41.4052526,-105.8328662
I 80,41.3983,-105.8270138
I 80,41.3950133,-105.8242371
I 80,41.3935286,-105.8229828
I 80,41.38476535,-105.8156001
I 80,41.38423895,-105.8151357
I 80,41.38386205,-105.8147888
I 80,41.3835039,-105.8144393
I 80,41.3831591,-105.814081
I 80,41.3827921,-105.8136763
I 80,41.3824475,-105.813273
I 80,41.382107,-105.8128493
I 80,41.3817692,-105.8124014
I 80,41.3814723,-105.8119828
I 80,41.38122795,-105.8116207
I 80,41.38102935,-105.8113161
I 80,41.38078555,-105.8109261
I 80,41.3806013,-105.8106175
I 80,41.38038445,-105.810235
I 80,41.38018505,-105.8098668
I 80,41.37998995,-105.8094921
I 80,41.3783196,-105.80618
I 80,41.3754082,-105.8003851
I 80,41.37233625,-105.794258
I 80,41.36642235,-105.7824949
I 80,41.36450315,-105.7786676
I 80,41.3642461,-105.7781479
I 80,41.36399775,-105.7776256
I 80,41.3637893,-105.7771635
I 80,41.36356835,-105.7766379
I 80,41.36333915,-105.7760466
I 80,41.36308115,-105.7753268
I 80,41.36289115,-105.7747466
I 80,41.36274395,-105.7742589
I 80,41.3625787,-105.7736721
I 80,41.36226185,-105.7724962
I 80,41.36156545,-105.769874
I 80,41.35978505,-105.7632279
I 80,41.35870285,-105.759169
I 80,41.35823495,-105.7574351
I 80,41.35661955,-105.7513606
I 80,41.35548165,-105.747109
I 80,41.35528645,-105.74636
I 80,41.355122,-105.7457014
I 80,41.3550356,-105.7453244
I 80,41.35493175,-105.7448195
I 80,41.3548326,-105.7442744
I 80,41.3547452,-105.7437545
I 80,41.3546678,-105.7432639
I 80,41.35457325,-105.7426224
I 80,41.35451798,-105.742234
I 80,41.3536855,-105.7363835
I 80,41.35268395,-105.729422
I 80,41.35225873,-105.7264469
I 80,41.35208274,-105.7252156
I 80,41.35126835,-105.7195176
I 80,41.35096305,-105.7174216
I 80,41.3498336,-105.7095069
I 80,41.3495158,-105.7073211
I 80,41.34936775,-105.7062412
I 80,41.34932465,-105.7058811
I 80,41.3492908,-105.7055539
I 80,41.3492476,-105.7050205
I 80,41.34923,-105.704702
I 80,41.34922045,-105.7044036
I 80,41.34921925,-105.7040615
I 80,41.3492293,-105.7037018
I 80,41.34925865,-105.7031797
I 80,41.34930855,-105.7026238
I 80,41.34934605,-105.7023067
I 80,41.3493917,-105.7020006
I 80,41.34944515,-105.7017061
I 80,41.3495708,-105.7011083
I 80,41.3497086,-105.7005231
I 80,41.3501668,-105.6986799
I 80,41.3502939,-105.6981512
I 80,41.35041925,-105.6975634
I 80,41.35047285,-105.6972655
I 80,41.35052355,-105.6969461
I 80,41.350571,-105.6965999
I 80,41.35060825,-105.6962697
I 80,41.35063505,-105.6959668
I 80,41.35065475,-105.6956807
I 80,41.3506706,-105.6953637
I 80,41.3506814,-105.6950159
I 80,41.35068935,-105.6944917
I 80,41.35073767,-105.6704673
I 80,41.35069835,-105.6902038
I 80,41.3507446,-105.666796
I 80,41.35075765,-105.6619006
I 80,41.3507616,-105.6573454
I 80,41.3507856,-105.6466468
I 80,41.35078495,-105.6457776
I 80,41.3507797,-105.6453452
I 80,41.3507712,-105.6450182
I 80,41.35075345,-105.6446029
I 80,41.35072075,-105.6440969
I 80,41.3506915,-105.6437424
I 80,41.35062715,-105.6431515
I 80,41.35058765,-105.6428634
I 80,41.3505042,-105.6423511
I 80,41.3504216,-105.6419164
I 80,41.3503635,-105.6416361
I 80,41.3502778,-105.6412566
I 80,41.35019935,-105.6409425
I 80,41.350064,-105.6404526
I 80,41.34998325,-105.6401865
I 80,41.34988655,-105.6398881
I 80,41.3497313,-105.6394463
I 80,41.3495848,-105.6390636
I 80,41.3494287,-105.6386816
I 80,41.3492383,-105.6382377
I 80,41.3490016,-105.6377069
I 80,41.3477981,-105.6350497
I 80,41.34741262,-105.6342066
I 80,41.34725123,-105.6338502
I 80,41.34647908,-105.6321452
I 80,41.34542155,-105.6298077
I 80,41.34232595,-105.6229972
I 80,41.34184985,-105.6219399
I 80,41.34138175,-105.6209219
I 80,41.3411321,-105.6204097
I 80,41.3409829,-105.6201264
I 80,41.34084565,-105.6198801
I 80,41.3406867,-105.6196125
I 80,41.3405578,-105.6194104
I 80,41.340349,-105.6191087
I 80,41.34020425,-105.618916
I 80,41.34001465,-105.6186835
I 80,41.33986395,-105.6185115
I 80,41.33969305,-105.6183292
I 80,41.3395059,-105.6181441
I 80,41.3392973,-105.6179536
I 80,41.339086,-105.6177761
I 80,41.3388871,-105.617622
I 80,41.33867375,-105.617472
I 80,41.338472,-105.6173445
I 80,41.33823665,-105.6172111
I 80,41.33807435,-105.6171261
I 80,41.3378635,-105.6170251
I 80,41.337633,-105.6169265
I 80,41.3373456,-105.6168235
I 80,41.33703985,-105.6167348
I 80,41.33670055,-105.6166599
I 80,41.336399,-105.6166093
I 80,41.33598705,-105.6165566
I 80,41.33484885,-105.616451
I 80,41.33161825,-105.616174
I 80,41.32843105,-105.6158911
I 80,41.32794498,-105.6158507
I 80,41.3255473,-105.6156451
I 80,41.3183804,-105.6150178
I 80,41.31765547,-105.6149553
I 80,41.3124599,-105.6145076
I 80,41.31110998,-105.6143886
I 80,41.3099841,-105.6142894
I 80,41.30902531,-105.614194
I 80,41.30901874,-105.6141934
I 80,41.30901735,-105.6141932
I 80,41.3078747,-105.6141055
I 80,41.30634205,-105.6139675
I 80,41.3060412,-105.6139325
I 80,41.3057864,-105.6138937
I 80,41.30551245,-105.6138378
I 80,41.3052472,-105.6137656
I 80,41.30494555,-105.6136604
I 80,41.30469765,-105.6135554
I 80,41.30444445,-105.6134284
I 80,41.3042126,-105.6132934
I 80,41.30405785,-105.613193
I 80,41.30389965,-105.6130814
I 80,41.30368025,-105.6129113
I 80,41.3034411,-105.6127035
I 80,41.30323145,-105.612501
I 80,41.30309085,-105.6123537
I 80,41.30295845,-105.612203
I 80,41.30277975,-105.6119815
I 80,41.30261115,-105.6117515
I 80,41.3024271,-105.6114728
I 80,41.30231935,-105.6112975
I 80,41.30220465,-105.6110951
I 80,41.30205975,-105.6108182
I 80,41.30194805,-105.6105855
I 80,41.30183855,-105.6103349
I 80,41.30172785,-105.6100533
I 80,41.3016374,-105.609802
I 80,41.3015497,-105.6095344
I 80,41.30137365,-105.6089329
I 80,41.30104545,-105.6076959
I 80,41.29754032,-105.5946775
I 80,41.2958128,-105.5882665
I 80,41.2936415,-105.5801832
I 80,41.29292775,-105.5775267
I 80,41.2927215,-105.5767158
I 80,41.29257515,-105.5761028
I 80,41.29238405,-105.5752465
I 80,41.2922107,-105.5744086
I 80,41.292082,-105.5737392
I 80,41.2919305,-105.5728735
I 80,41.29180845,-105.5721081
I 80,41.29168975,-105.5712748
I 80,41.2915858,-105.5704728
I 80,41.29150855,-105.5698106
I 80,41.2914453,-105.5692025
I 80,41.2913745,-105.5683973
I 80,41.29130445,-105.5674479
I 80,41.2912578,-105.5666898
I 80,41.2912223,-105.5659116
I 80,41.29120145,-105.5651713
I 80,41.29119065,-105.5644519
I 80,41.29118605,-105.5637454
I 80,41.2911799,-105.5600809
I 80,41.29116579,-105.5381986
I 80,41.2911619,-105.5331215
I 80,41.29115565,-105.53074
I 80,41.29114435,-105.5302226
I 80,41.29112955,-105.5298887
I 80,41.29111045,-105.529612
I 80,41.29108155,-105.529313
I 80,41.29104665,-105.5290424
I 80,41.29097948,-105.5286474
I 80,41.29097056,-105.5285984
I 80,41.2909685,-105.5285871
I 80,41.29096183,-105.528552
I 80,41.2909008,-105.5282579
I 80,41.2908293,-105.5279822
I 80,41.29073135,-105.5276584
I 80,41.29064415,-105.5274045
I 80,41.29054465,-105.5271447
I 80,41.2904364,-105.5268882
I 80,41.29034635,-105.5266922
I 80,41.2901631,-105.5263291
I 80,41.29005395,-105.5261349
I 80,41.28994565,-105.5259557
I 80,41.28971815,-105.525616
I 80,41.28951065,-105.5253397
I 80,41.2893613,-105.5251575
I 80,41.2891986,-105.524971
I 80,41.28902615,-105.5247868
I 80,41.28883535,-105.5245944
I 80,41.2882907,-105.5240689
I 80,41.28706533,-105.5229062
I 80,41.28503489,-105.5209797
I 80,41.28397015,-105.5199694
I 80,41.27973665,-105.5159427
I 80,41.27920535,-105.5154097
I 80,41.27883995,-105.5150178
I 80,41.27843295,-105.5145493
I 80,41.2782621,-105.5143433
I 80,41.27799795,-105.5140087
I 80,41.27778405,-105.513722
I 80,41.2775034,-105.5133231
I 80,41.27732115,-105.5130506
I 80,41.2771509,-105.5127836
I 80,41.27695055,-105.5124554
I 80,41.27670814,-105.512039
I 80,41.2766977,-105.5120211
I 80,41.27584879,-105.5103801
I 80,41.27569685,-105.5100688
I 80,41.27523,-105.5090648
I 80,41.27431195,-105.5070142
I 80,41.27382605,-105.5059046
I 80,41.2735889,-105.5053335
I 80,41.27350505,-105.5051226
I 80,41.27369008,-105.5055771
I 80,41.2735889,-105.5053335
I 80,41.2734311,-105.5049367
I 80,41.27327665,-105.5045304
I 80,41.2730855,-105.5039965
I 80,41.27282915,-105.5032304
I 80,41.2728208,-105.5031936
I 80,41.2727492,-105.502975
I 80,41.27259575,-105.5024612
I 80,41.2725763,-105.5023917
I 80,41.27257055,-105.5023555
I 80,41.27252735,-105.5022084
I 80,41.2725225,-105.5021707
I 80,41.27250905,-105.5021371
I 80,41.27250485,-105.5021042
I 80,41.2724931,-105.5020749
I 80,41.2724748,-105.5020037
I 80,41.2724702,-105.5019662
I 80,41.2724151,-105.5017463
I 80,41.27241165,-105.501714
I 80,41.27233245,-105.5013583
I 80,41.2722371,-105.5008582
I 80,41.27218235,-105.5005405
I 80,41.2721752,-105.5004711
I 80,41.27211685,-105.5000958
I 80,41.27206175,-105.4996718
I 80,41.2720262,-105.49935
I 80,41.27197385,-105.4987704
I 80,41.27188305,-105.4974356
I 80,41.27185905,-105.497004
I 80,41.27183555,-105.4964633
I 80,41.27179585,-105.4953311
I 80,41.2717056,-105.4923686
I 80,41.2716966,-105.4919393
I 80,41.2716965,-105.491596
I 80,41.27170415,-105.4912363
I 80,41.27171835,-105.4909141
I 80,41.27175075,-105.4904471
I 80,41.27178365,-105.4901025
I 80,41.2718671,-105.4894193
I 80,41.27225765,-105.4866201
I 80,41.2723109,-105.4861185
I 80,41.27233465,-105.4857597
I 80,41.27234395,-105.4854688
I 80,41.27234195,-105.4851491
I 80,41.27232835,-105.4848592
I 80,41.27229775,-105.4844994
I 80,41.27225975,-105.4841982
I 80,41.27220575,-105.4838771
I 80,41.27214815,-105.4836027
I 80,41.27207975,-105.4833287
I 80,41.27198065,-105.482992
I 80,41.2718955,-105.482741
I 80,41.27178555,-105.4824581
I 80,41.27167655,-105.4822124
I 80,41.27155475,-105.4819681
I 80,41.27139445,-105.4816811
I 80,41.2712111,-105.4813885
I 80,41.27106425,-105.481176
I 80,41.27086415,-105.4809083
I 80,41.27056405,-105.4805385
I 80,41.26764255,-105.4771063
I 80,41.26733235,-105.4767345
I 80,41.2671608,-105.4765194
I 80,41.2669161,-105.4761885
I 80,41.2667986,-105.476015
I 80,41.26668315,-105.4758314
I 80,41.26655855,-105.4756177
I 80,41.26648005,-105.4754719
I 80,41.26639745,-105.4753086
I 80,41.26629015,-105.4750746
I 80,41.2662038,-105.4748672
I 80,41.26611325,-105.4746259
I 80,41.26602635,-105.4743659
I 80,41.2659708,-105.4741811
I 80,41.2659089,-105.4739501
I 80,41.26584695,-105.4736788
I 80,41.265804,-105.4734564
I 80,41.2657625,-105.4731996
I 80,41.2657082,-105.4727643
I 80,41.2656685,-105.4722963
I 80,41.26564685,-105.4718796
I 80,41.2655765,-105.4701237
I 80,41.26554245,-105.4695581
I 80,41.26551445,-105.469237
I 80,41.26547905,-105.4689286
I 80,41.265446,-105.4687006
I 80,41.2653911,-105.4683904
I 80,41.2653137,-105.4680467
I 80,41.26521505,-105.4676952
I 80,41.2651164,-105.4673998
I 80,41.26500265,-105.4671036
I 80,41.26489325,-105.4668498
I 80,41.26479995,-105.4666493
I 80,41.2646514,-105.4663512
I 80,41.2645174,-105.4661026
I 80,41.26425215,-105.4656436
I 80,41.2635158,-105.4644597
I 80,41.26323725,-105.4639952
I 80,41.26309855,-105.4637461
I 80,41.262976,-105.4635091
I 80,41.26278375,-105.4630956
I 80,41.2626777,-105.4628402
I 80,41.2625845,-105.4625969
I 80,41.26244075,-105.4621743
I 80,41.2622965,-105.4616803
I 80,41.2619649,-105.4604579
I 80,41.26184655,-105.460042
I 80,41.26167485,-105.4594873
I 80,41.2615225,-105.459041
I 80,41.26131585,-105.4584942
I 80,41.26108095,-105.4579347
I 80,41.2608428,-105.4574238
I 80,41.2605731,-105.4569015
I 80,41.26029475,-105.4564071
I 80,41.25999135,-105.4559031
I 80,41.25580155,-105.4491035
I 80,41.25551435,-105.4486501
I 80,41.25527515,-105.4482978
I 80,41.2550844,-105.4480327
I 80,41.2547952,-105.447659
I 80,41.25463255,-105.4474638
I 80,41.25444955,-105.4472553
I 80,41.25425955,-105.4470514
I 80,41.25394595,-105.4467372
I 80,41.25372865,-105.4465338
I 80,41.2533648,-105.446221
I 80,41.2531224,-105.4460316
I 80,41.2527837,-105.4457881
I 80,41.25231275,-105.4454786
I 80,41.24828487,-105.4429461
I 80,41.24791312,-105.4427124
I 80,41.2442633,-105.4404177
I 80,41.24203095,-105.4390246
I 80,41.24165985,-105.4388057
I 80,41.24140795,-105.4386651
I 80,41.2411791,-105.4385447
I 80,41.24079375,-105.4383559
I 80,41.24035655,-105.4381596
I 80,41.2399825,-105.4380065
I 80,41.23994885,-105.4379927
I 80,41.2396712,-105.4378879
I 80,41.2392212,-105.4377378
I 80,41.2386621,-105.4375786
I 80,41.23812235,-105.4374508
I 80,41.23600975,-105.4370322
I 80,41.23507725,-105.4368548
I 80,41.23460475,-105.4367865
I 80,41.2344019,-105.4367651
I 80,41.23416705,-105.4367494
I 80,41.23381025,-105.4367453
I 80,41.23360875,-105.4367542
I 80,41.23340775,-105.4367711
I 80,41.2331631,-105.4368072
I 80,41.23294495,-105.4368502
I 80,41.2327278,-105.4369026
I 80,41.2324775,-105.4369765
I 80,41.23228125,-105.4370437
I 80,41.23208415,-105.4371204
I 80,41.23180285,-105.4372452
I 80,41.23147295,-105.4374111
I 80,41.23112165,-105.4376026
I 80,41.2300822,-105.4381957
I 80,41.22970245,-105.4383942
I 80,41.2294836,-105.4384982
I 80,41.2291908,-105.4386204
I 80,41.22888325,-105.4387269
I 80,41.2285274,-105.4388237
I 80,41.2282244,-105.4388837
I 80,41.22807835,-105.438906
I 80,41.2278661,-105.4389288
I 80,41.2275741,-105.438945
I 80,41.2273899,-105.4389453
I 80,41.22718845,-105.438937
I 80,41.2269072,-105.4389124
I 80,41.226673,-105.4388814
I 80,41.2262706,-105.438807
I 80,41.22552889,-105.4386325
I 80,41.22377061,-105.4382452
I 80,41.22362055,-105.4382185
I 80,41.22321185,-105.4381671
I 80,41.222863,-105.4381435
I 80,41.2224837,-105.4381409
I 80,41.22209805,-105.4381634
I 80,41.22168925,-105.4382138
I 80,41.2214624,-105.4382524
I 80,41.22126925,-105.438293
I 80,41.2209928,-105.4383617
I 80,41.22052655,-105.4384979
I 80,41.21986705,-105.4387151
I 80,41.21475375,-105.4404501
I 80,41.2131455,-105.4409897
I 80,41.2127328,-105.4411155
I 80,41.21249395,-105.4411803
I 80,41.2121048,-105.4412677
I 80,41.2118089,-105.4413156
I 80,41.2115767,-105.4413409
I 80,41.21136085,-105.4413539
I 80,41.2111278,-105.4413566
I 80,41.2109116,-105.4413488
I 80,41.2106787,-105.4413283
I 80,41.2104884,-105.4413015
I 80,41.2102079,-105.4412485
I 80,41.21001935,-105.4412035
I 80,41.20976625,-105.4411311
I 80,41.20955455,-105.4410592
I 80,41.20932945,-105.4409728
I 80,41.20912195,-105.4408836
I 80,41.20890515,-105.4407797
I 80,41.20855265,-105.4405894
I 80,41.20826825,-105.4404191
I 80,41.2070272,-105.4396291
I 80,41.20628185,-105.4391468
I 80,41.2060523,-105.4389872
I 80,41.2056724,-105.4387037
I 80,41.20540495,-105.4384901
I 80,41.20508365,-105.4382179
I 80,41.20475375,-105.4379244
I 80,41.2043279,-105.4375338
I 80,41.2037594,-105.4369982
I 80,41.2004136,-105.4338817
I 80,41.19862535,-105.4322275
I 80,41.19477105,-105.428643
I 80,41.19113315,-105.425244
I 80,41.19077715,-105.4249208
I 80,41.19041135,-105.4246055
I 80,41.19008195,-105.4243452
I 80,41.1898082,-105.424142
I 80,41.1894563,-105.4238984
I 80,41.18923835,-105.4237563
I 80,41.1888586,-105.4235239
I 80,41.1885687,-105.4233581
I 80,41.18824285,-105.4231858
I 80,41.1879615,-105.4230494
I 80,41.18764105,-105.422907
I 80,41.1873294,-105.4227823
I 80,41.18682635,-105.4226036
I 80,41.18644025,-105.4224854
I 80,41.18620455,-105.4224215
I 80,41.1855557,-105.4222675
I 80,41.1832102,-105.4217418
